vendor_id,vendor_name,industry,location,contact_person,quality_score,delivery_score,price_competitiveness,financial_rating,compliance_score,past_disputes,years_in_business,number_of_employees,annual_turnover_cr,certifications,payment_terms,registration_date,last_evaluation_date,blacklisted,overall_score,risk_category
VEN01622,Jammu Builders & Sons,Mining Equipment,Jaipur,Amit Mishra,73.22,78.51,80.59,64.15,77.22,1,12,90,26.46,None,Letter of Credit,2024-06-26,2025-04-29,No,70.4585,High Risk
VEN01623,Durgapur Solutions & Partners,Industrial Automation,Moradabad,Sanjay Chopra,64.18,72.94,75.89,63.18,78.35,5,30,117,68.33,ISO 14001,Letter of Credit,1997-10-31,2025-09-14,No,66.155,High Risk
VEN01624,Omega Innovations & Associates,Pharmaceutical Infrastructure,Bhiwandi,Suresh Joshi,84.91,93.9,91.64,82.97,87.61,2,12,1285,155.87,"ISO 9001, ISO 14001, OHSAS 18001",Net 45 days,2021-09-28,2025-10-28,No,83.389,Medium Risk
VEN01625,Global Jabalpur Fabricators & Partners,Fire Safety,Belgaum,Vikram Nair,98.24,96.25,94.65,93.44,96.92,2,30,1685,456.07,"ISO 9001, ISO 14001, OHSAS 18001",Net 90 days,2008-01-07,2025-08-29,No,91.1335,Low Risk
VEN01626,Alpha Ventures & Associates,Security Systems,Jaipur,Vijay Kapoor,65.31,52.03,58.09,63.18,56.68,7,9,15,4.09,None,Net 60 days,2021-10-12,2025-02-13,No,56.23500000000001,High Risk
VEN01627,Apex Imports LLP,Telecommunication,Mangalore,Suresh Tiwari,72.65,77.25,71.27,78.96,69.7,5,23,45,12.33,None,Net 60 days,2007-07-07,2025-03-29,No,70.30000000000001,High Risk
VEN01628,Quantum Services & Associates,Railway Infrastructure,Varanasi,Vishal Nair,67.21,64.82,55.17,59.96,60.07,4,5,80,33.47,None,Letter of Credit,2023-08-02,2025-04-03,No,58.84449999999999,High Risk
VEN01629,Sai Fabricators 846 LLP,Cement & Concrete,Siliguri,Naveen Mehta,60.43,59.23,58.89,73.48,68.16,5,12,98,70.73,None,Net 30 days,2018-10-04,2025-09-28,No,60.457,High Risk
VEN01630,Jalandhar Manufacturers & Sons,Interior Design,Dehradun,Gaurav Malhotra,73.31,58.38,63.09,73.8,61.09,3,29,24,99.67,None,Net 45 days,2003-05-03,2025-05-16,No,63.2405,High Risk
VEN01631,Vertex Manufacturers & Sons,Electrical Works,Dehradun,Ashok Pandey,66.66,61.03,60.56,50.75,64.47,6,18,115,74.37,None,Net 45 days,2010-09-28,2025-11-19,No,57.4755,High Risk
VEN01632,Alpha Industries & Co,Agricultural Machinery,Jaipur,Ashok Kumar,58.96,61.5,64.72,64.76,67.27,10,15,184,81.33,None,Net 30 days,2021-08-22,2025-09-05,No,59.2905,High Risk
VEN01633,Nova Rourkela Systems & Partners,Civil Engineering,Delhi,Ravi Pandey,70.29,72.27,75.22,70.7,70.57,2,5,46,13.9,None,Net 60 days,2021-01-20,2025-11-15,No,67.935,High Risk
VEN01634,Shree Infrastructure Pvt Ltd,Paints & Coatings,Thane,Prakash Singh,87.49,79.41,76.98,72.89,79.69,1,22,1494,107.56,ISO 14001,Progress Payment,2016-06-11,2025-04-15,No,75.78300000000002,Medium Risk
VEN01635,Delta Developers Private Limited,Port Development,Mangalore,Abhishek Mishra,70.96,70.36,76.6,80.24,79.18,1,17,142,51.82,None,Net 30 days,2021-02-27,2025-02-01,No,71.17699999999999,High Risk
VEN01636,Nanded Associates Ltd,Cement & Concrete,Kolkata,Ramesh Agarwal,73.32,76.93,72.65,79.37,74.1,4,26,41,68.07,ISO 14001,"Advance 20%, Balance 80%",2015-12-02,2025-07-18,No,71.4025,High Risk
VEN01637,Delta Systems & Associates,IT Infrastructure,Maheshtala,Mukesh Tiwari,66.15,55.61,71.0,69.57,63.67,5,30,165,19.54,None,Net 45 days,2001-09-29,2025-01-16,No,61.524,High Risk
VEN01638,Velocity Industries Pvt Ltd,Mechanical Engineering,Allahabad,Mukesh Bhatia,73.22,71.6,79.31,74.32,85.39,1,17,100,86.27,ISO 14001,Progress Payment,2025-09-30,2025-09-28,No,72.144,High Risk
VEN01639,Atlas Infrastructure & Sons,Foundation Engineering,Kochi,Ramesh Verma,97.54,100.0,100.0,100.0,100.0,1,10,1655,432.24,"ISO 9001, ISO 14001",Net 90 days,2019-04-14,2025-05-11,No,94.33500000000001,Low Risk
VEN01640,Gulbarga Fabricators Ltd,Food Processing,Indore,Suresh Tiwari,99.59,92.89,95.57,100.0,98.98,1,25,239,494.23,ISO 9001,Net 90 days,2006-01-15,2025-06-04,No,92.60799999999999,Low Risk
VEN01641,Urban Enterprises Pvt Ltd,Glass & Glazing,Ulhasnagar,Mukesh Kapoor,82.12,77.88,78.14,89.13,75.79,2,10,1786,476.25,"ISO 9001, ISO 14001",Net 90 days,2019-08-17,2025-03-03,No,76.9215,Medium Risk
VEN01642,Universal Exports Pvt Ltd,Industrial Automation,Bhopal,Sumit Khanna,56.37,62.5,54.17,58.94,59.11,2,15,82,22.11,None,"Advance 20%, Balance 80%",2017-07-02,2025-05-06,No,55.2725,High Risk
VEN01643,Pegasus Networks & Co,Tunnel Construction,Siliguri,Vikram Mehta,66.76,55.35,70.45,66.85,59.64,10,30,171,61.61,None,Net 45 days,2014-03-23,2025-05-16,No,60.143499999999996,High Risk
VEN01644,Premier Bangalore Contractors Inc,Elevators & Lifts,Bhopal,Rahul Pandey,75.12,83.95,72.23,72.26,81.33,2,23,117,83.4,ISO 14001,"Advance 20%, Balance 80%",2018-06-28,2025-04-15,No,72.95600000000002,High Risk
VEN01645,Sigma Builders Pvt Ltd,IT Infrastructure,Aurangabad,Ramesh Malhotra,41.49,56.97,45.24,45.9,53.13,14,1,49,7.28,None,Net 30 days,2025-05-28,2025-09-29,No,45.001999999999995,High Risk
VEN01646,Rajkot Enterprises Private Limited,Electrical Works,Madurai,Ashok Singh,68.31,69.61,64.39,52.14,51.82,3,8,122,68.47,None,Net 60 days,2023-08-26,2025-11-11,No,58.708999999999996,High Risk
VEN01647,Agra Infrastructure & Co,Cement & Concrete,Amritsar,Kiran Sinha,53.41,66.57,48.76,61.0,62.49,22,9,47,3.59,None,Net 90 days,2017-03-31,2025-05-05,No,54.454,High Risk
VEN01648,Quantum Engineering Limited,Gas Distribution,Bhavnagar,Mukesh Joshi,69.82,66.46,72.8,62.37,59.98,7,18,59,46.13,None,Net 60 days,2023-01-31,2025-01-14,No,62.788000000000004,High Risk
VEN01649,Gamma Enterprises & Co,Airport Construction,Nanded,Mukesh Sharma,72.8,78.56,79.17,82.89,77.86,5,7,191,76.31,ISO 14001,Net 30 days,2024-01-06,2025-03-23,No,73.7945,High Risk
VEN01650,Sri Gorakhpur Engineering Pvt Ltd,Power Transmission,Gorakhpur,Manoj Chopra,78.91,78.65,69.7,78.25,78.93,1,12,66,35.24,ISO 9001,Letter of Credit,2015-02-12,2025-08-01,No,73.352,High Risk
VEN01651,Nova Hubli-Dharwad Suppliers Limited,Heavy Equipment,Aurangabad,Suresh Reddy,79.08,78.43,87.39,92.27,93.08,1,10,1218,245.48,"ISO 9001, ISO 14001",Net 90 days,2021-11-04,2025-08-24,No,80.93050000000001,Medium Risk
VEN01652,Kochi Projects & Co,Agricultural Machinery,Jamnagar,Sachin Kumar,52.4,68.88,52.44,55.1,59.17,7,24,70,64.27,None,Net 90 days,2023-12-26,2025-10-22,No,54.2875,High Risk
VEN01653,Nova Imports Limited,Bridge Engineering,Vasai-Virar,Arjun Sinha,65.37,59.43,75.61,63.77,75.32,3,23,142,36.7,None,Net 45 days,2008-04-02,2025-11-09,No,63.472000000000016,High Risk
VEN01654,Om Jamnagar Imports LLP,Pipeline Installation,Malegaon,Mukesh Malhotra,77.05,63.54,63.71,61.46,69.5,7,5,195,93.22,ISO 9001,Net 60 days,2021-07-12,2025-03-28,No,63.894,High Risk
VEN01655,Velocity Suppliers 314 & Sons,Airport Construction,Rourkela,Nitin Mishra,76.46,79.32,65.26,76.3,76.31,3,23,93,71.29,"ISO 9001, ISO 14001",Net 45 days,2006-03-24,2025-10-15,No,71.3245,High Risk
VEN01656,Patna Platforms & Co,Wind Energy,Hyderabad,Kiran Mehta,70.17,71.21,62.44,54.97,61.09,6,23,27,78.98,None,Progress Payment,2013-07-10,2025-11-18,No,61.008,High Risk
VEN01657,Moon Creations & Sons,Fire Safety,Ghaziabad,Sachin Malhotra,82.69,70.4,82.15,77.55,79.49,4,23,174,24.57,"ISO 9001, ISO 14001",Net 45 days,2010-10-02,2025-02-11,No,74.3085,High Risk
VEN01658,Jalandhar Traders & Associates,Glass & Glazing,Saharanpur,Nikhil Joshi,80.84,79.99,90.32,79.42,85.97,3,7,1597,404.39,"ISO 9001, ISO 14001",Letter of Credit,2023-07-08,2025-01-31,No,78.3855,Medium Risk
VEN01659,Lucknow Imports & Sons,Bridge Engineering,Bhopal,Suresh Kumar,74.08,69.66,71.14,81.32,77.05,5,17,118,96.08,ISO 14001,Letter of Credit,2017-05-10,2025-06-16,No,70.6945,High Risk
VEN01660,Bharat Projects & Sons,Paints & Coatings,Thane,Amit Nair,83.8,75.89,82.1,75.33,87.8,2,2,1075,330.21,ISO 9001,"Advance 20%, Balance 80%",2025-04-19,2025-10-16,No,76.57900000000001,Medium Risk
VEN01661,Apex Networks 760 & Co,Construction & Infrastructure,Jabalpur,Ajay Sharma,59.0,53.47,64.48,51.53,57.91,5,17,14,8.83,None,"Advance 20%, Balance 80%",2009-11-16,2025-11-29,No,53.85849999999999,High Risk
VEN01662,Sigma Industries Ltd,Bridge Engineering,Hyderabad,Nikhil Patel,48.84,59.96,63.99,52.63,50.25,7,19,31,15.68,None,Net 30 days,2022-12-28,2025-08-10,No,51.514,High Risk
VEN01663,Titan Maheshtala Networks Limited,Foundation Engineering,Noida,Sumit Nair,84.68,72.52,74.73,72.27,87.03,4,18,216,407.46,"ISO 9001, ISO 14001",Net 60 days,2019-08-04,2025-11-04,No,74.192,High Risk
VEN01664,Supreme Exports & Co,Security Systems,Bhopal,Sanjay Kumar,95.59,95.07,93.63,97.14,94.98,1,22,1208,202.14,"ISO 9001, ISO 14001",Net 30 days,2023-10-06,2025-07-06,No,90.581,Low Risk
VEN01665,Titan Jalandhar Solutions LLP,Dam Engineering,Mysore,Ankit Bhatia,79.63,80.53,87.79,74.18,87.09,2,25,1512,110.45,"ISO 9001, ISO 14001",Net 60 days,2015-10-20,2025-01-09,No,76.98150000000001,Medium Risk
VEN01666,Sai Jhansi Fabricators & Co,Solar Energy,Tiruchirappalli,Arjun Singh,83.0,87.27,82.08,75.62,81.59,2,4,971,402.85,"ISO 9001, ISO 14001",Net 30 days,2023-10-27,2025-04-23,No,77.77850000000001,Medium Risk
VEN01667,Omega Networks Inc,Building Materials,Ulhasnagar,Ankit Chopra,80.4,79.64,80.61,72.33,70.61,4,3,42,14.91,"ISO 9001, ISO 14001",Net 90 days,2023-05-16,2025-01-14,No,72.977,High Risk
VEN01668,India Bikaner Associates Limited,Building Materials,Srinagar,Mohit Kapoor,63.53,55.49,73.78,60.01,58.69,3,14,88,42.07,None,Net 60 days,2012-07-14,2025-03-16,No,58.703,High Risk
VEN01669,Jalandhar Holdings Pvt Ltd,Industrial Automation,Navi Mumbai,Mohit Kumar,83.18,79.98,74.85,81.9,80.91,3,26,1287,130.3,"ISO 9001, ISO 14001",Letter of Credit,2019-09-05,2025-11-13,No,76.385,Medium Risk
VEN01670,Loni Manufacturers Ltd,Food Processing,Guntur,Ravi Rao,58.93,69.47,71.45,71.43,54.74,5,1,26,59.73,None,"Advance 20%, Balance 80%",2025-06-17,2025-04-18,No,61.591,High Risk
VEN01671,Quality Durgapur Enterprises & Sons,Civil Engineering,Varanasi,Arjun Mishra,77.98,72.08,81.05,84.32,85.43,2,30,145,83.01,ISO 14001,Net 45 days,2023-11-13,2025-08-25,No,75.647,Medium Risk
VEN01672,Bharat Aurangabad Imports & Associates,Roofing,Madurai,Prakash Gupta,69.17,65.25,66.86,68.12,74.48,9,28,132,83.47,None,Net 30 days,2003-08-02,2025-11-16,No,64.7175,High Risk
VEN01673,Delta Suppliers & Associates,Carpentry & Woodwork,Nagpur,Ramesh Malhotra,89.12,85.77,84.96,74.5,87.11,3,10,1926,477.53,ISO 14001,Net 45 days,2025-01-05,2025-01-16,No,79.9945,Medium Risk
VEN01674,Vertex Solutions 914 Private Limited,Heavy Equipment,Bhiwandi,Abhishek Reddy,65.45,67.84,70.38,68.93,70.82,2,25,158,75.2,None,"Advance 20%, Balance 80%",2013-08-23,2025-09-12,No,64.79650000000001,High Risk
VEN01675,Pinnacle Ajmer Infrastructure & Co,IT Infrastructure,Indore,Nikhil Verma,87.9,79.68,87.05,79.1,88.34,4,28,1298,425.52,"ISO 9001, ISO 14001","Advance 20%, Balance 80%",2018-10-18,2025-10-07,No,79.8395,Medium Risk
VEN01676,Shree Associates Private Limited,Marine Engineering,Kalyan-Dombivali,Deepak Pandey,59.51,64.28,72.51,61.07,63.12,9,3,113,84.7,None,Net 90 days,2024-06-12,2025-10-13,No,59.842,High Risk
VEN01677,Summit Constructions & Co,Solar Energy,Firozabad,Sanjay Chopra,92.84,93.37,89.69,92.52,90.9,2,15,1639,416.56,"ISO 9001, ISO 14001, OHSAS 18001",Net 90 days,2017-04-22,2025-05-17,No,87.37650000000001,Low Risk
VEN01678,Sai Holdings & Sons,Building Materials,Bikaner,Ajay Sinha,78.37,78.23,76.06,80.96,74.09,4,20,1200,283.73,"ISO 9001, ISO 14001",Net 90 days,2014-09-11,2025-04-03,No,73.753,High Risk
VEN01679,Star Tirunelveli Suppliers Ltd,Scaffolding,Ludhiana,Rajesh Desai,95.62,92.4,100.0,93.7,100.0,1,26,1491,154.47,"ISO 9001, ISO 14001",Net 45 days,2023-03-04,2025-05-28,No,91.075,Low Risk
VEN01680,Matrix Moradabad Technologies Limited,Railway Infrastructure,Chennai,Vijay Verma,56.17,55.11,62.11,55.03,62.56,5,8,25,90.72,None,Net 60 days,2024-09-20,2025-10-12,No,54.521,High Risk
VEN01681,Nexus Projects & Co,Foundation Engineering,Bikaner,Pankaj Rao,57.15,60.27,57.55,62.33,61.35,6,7,125,64.78,None,Progress Payment,2023-02-06,2025-06-14,No,56.34250000000001,High Risk
VEN01682,Gwalior Infrastructure & Partners,Aerospace Engineering,Bhavnagar,Prakash Sinha,61.76,64.81,66.96,67.93,68.46,8,29,83,69.13,None,Letter of Credit,2016-10-25,2025-03-06,No,61.900999999999996,High Risk
VEN01683,Dynamic Malegaon Holdings & Associates,Solar Energy,Loni,Ashok Patel,76.73,89.59,80.67,75.21,76.44,4,24,1294,496.93,"ISO 9001, ISO 14001",Letter of Credit,2006-07-21,2025-10-03,No,75.509,Medium Risk
VEN01684,Phoenix Contractors & Partners,HVAC Systems,Ludhiana,Prakash Shankar,70.31,62.32,70.08,66.81,61.91,9,7,131,53.32,None,Letter of Credit,2019-02-20,2025-11-14,No,62.751999999999995,High Risk
VEN01685,Prime Innovations & Partners,Plumbing & Sanitation,Jaipur,Vikram Pandey,75.8,73.51,75.96,75.42,62.44,9,6,45,92.36,None,"Advance 20%, Balance 80%",2021-11-03,2025-01-16,No,69.046,High Risk
VEN01686,Atlas Suppliers & Sons,Electrical Works,Ambattur,Sachin Verma,75.88,69.76,65.07,62.13,69.23,3,14,75,66.9,None,"Advance 20%, Balance 80%",2021-03-07,2025-06-11,No,65.34299999999999,High Risk
VEN01687,Ranchi Technologies Ltd,Building Materials,Hubli-Dharwad,Deepak Rao,89.81,74.77,75.4,82.45,79.55,4,25,1179,427.18,None,Net 60 days,2018-10-11,2025-11-07,No,76.93900000000001,Medium Risk
VEN01688,Apex Gaya Projects Pvt Ltd,Road Construction,Saharanpur,Ramesh Nair,100.0,100.0,97.02,96.39,95.09,2,21,1906,304.25,ISO 9001,Net 30 days,2025-11-06,2025-07-07,No,92.99450000000002,Low Risk
VEN01689,Titan Constructions & Partners,Waterproofing,Bhiwandi,Rahul Pandey,59.87,67.09,72.07,55.88,70.7,9,21,184,29.86,None,Net 90 days,2018-03-29,2025-07-30,No,60.527,High Risk
VEN01690,Optimal Industries & Partners,Petroleum Infrastructure,Kota,Nikhil Malhotra,86.17,75.95,86.34,74.22,77.57,3,4,106,90.22,None,Net 60 days,2022-09-14,2025-10-04,No,76.01299999999999,Medium Risk
VEN01691,Warangal Fabricators Pvt Ltd,Landscaping,Pimpri-Chinchwad,Anil Nair,93.49,93.96,99.96,97.78,97.11,1,6,1067,328.43,"ISO 9001, ISO 14001, OHSAS 18001",Net 60 days,2022-03-26,2025-03-25,No,91.23100000000001,Low Risk
VEN01692,Sigma Technologies 853 LLP,Foundation Engineering,Nellore,Anil Gupta,59.32,67.45,60.69,70.46,61.41,9,12,173,31.82,None,Progress Payment,2017-10-21,2025-06-30,No,60.276999999999994,High Risk
VEN01693,City Exports Ltd,Solar Energy,Lucknow,Manoj Desai,35.81,51.55,48.5,52.11,48.87,15,20,10,1.87,None,Net 45 days,2009-11-08,2025-07-20,No,43.540000000000006,High Risk
VEN01694,Metro Networks LLP,Interior Design,Howrah,Ashok Mehta,71.75,76.37,72.25,65.54,63.61,5,1,181,15.07,None,Net 90 days,2025-01-20,2025-09-23,No,66.4485,High Risk
VEN01695,Dynamic Group LLP,Pipeline Installation,Warangal,Vikram Sinha,71.28,73.26,75.73,64.48,74.39,1,7,158,77.55,None,Net 30 days,2025-10-11,2025-11-16,No,67.83600000000001,High Risk
VEN01696,Pegasus Ventures LLP,Pharmaceutical Infrastructure,Akola,Deepak Rao,74.95,71.56,70.97,68.66,70.1,4,14,50,53.15,ISO 14001,Net 30 days,2019-01-03,2025-04-16,No,67.74199999999999,High Risk
VEN01697,Howrah Suppliers & Associates,Foundation Engineering,Akola,Ravi Malhotra,77.08,81.39,86.57,81.74,84.71,4,10,36,40.08,"ISO 9001, ISO 14001",Net 60 days,2022-03-16,2025-10-08,No,77.38799999999999,Medium Risk
VEN01698,Zenith Engineering 528 Private Limited,Aerospace Engineering,Chandigarh,Rahul Tiwari,68.37,64.73,71.07,68.32,75.26,8,11,125,11.13,ISO 14001,Net 45 days,2018-10-03,2025-08-13,No,65.252,High Risk
VEN01699,Momentum Engineering Ltd,Foundation Engineering,Mysore,Ramesh Agarwal,69.09,71.51,84.49,71.0,70.44,2,11,110,53.2,ISO 14001,Progress Payment,2021-10-22,2025-08-29,No,68.914,High Risk
VEN01700,Varanasi Corporation & Associates,Elevators & Lifts,Bareilly,Suresh Joshi,90.74,88.58,88.29,94.9,86.9,0,8,1718,269.01,ISO 14001,Progress Payment,2018-12-26,2025-08-28,No,85.6595,Low Risk
VEN01701,Jabalpur Networks LLP,Food Processing,Rourkela,Arjun Verma,56.91,74.95,68.51,73.88,66.53,4,18,86,12.3,None,"Advance 20%, Balance 80%",2016-03-27,2025-01-12,No,64.0495,High Risk
VEN01702,Apex Rourkela Builders Inc,Carpentry & Woodwork,Warangal,Ravi Pandey,25.55,24.32,29.3,12.1,39.9,21,5,24,6.77,None,Progress Payment,2023-07-10,2025-05-22,No,23.001499999999997,High Risk
VEN01703,Moradabad Platforms Pvt Ltd,Landscaping,Jhansi,Mukesh Mehta,74.65,71.95,75.19,57.41,63.62,4,11,182,48.45,None,Net 90 days,2019-07-15,2025-04-08,No,65.15599999999999,High Risk
VEN01704,Nova Traders Ltd,Landscaping,Maheshtala,Arjun Rao,86.21,88.52,83.27,91.65,85.01,2,27,1569,322.58,"ISO 14001, OHSAS 18001",Net 45 days,2013-10-21,2025-04-13,No,82.7285,Medium Risk
VEN01705,Dhanbad Innovations & Co,Scaffolding,Moradabad,Ankit Shankar,86.95,76.72,83.61,78.13,80.7,3,28,151,45.63,"ISO 9001, ISO 14001","Advance 20%, Balance 80%",2002-08-13,2025-03-16,No,77.20400000000001,Medium Risk
VEN01706,Navi Mumbai Suppliers Limited,Wind Energy,Dhanbad,Amit Malhotra,74.15,79.33,68.35,71.55,69.69,5,11,126,82.0,None,Net 30 days,2023-05-13,2025-07-08,No,69.1695,High Risk
VEN01707,Jammu Innovations LLP,Industrial Automation,Nagpur,Vijay Kapoor,96.36,91.63,93.16,89.63,90.3,0,16,1111,321.11,"ISO 9001, ISO 14001, OHSAS 18001",Progress Payment,2025-11-19,2025-10-23,No,87.86099999999999,Low Risk
VEN01708,Ghaziabad Platforms Pvt Ltd,Power Transmission,Jaipur,Sachin Mehta,94.45,92.7,94.18,98.44,96.28,0,3,2000,137.68,"ISO 9001, OHSAS 18001",Letter of Credit,2024-09-20,2025-11-04,No,90.40950000000001,Low Risk
VEN01709,Stellar Holdings Ltd,Chemical Engineering,Lucknow,Kiran Iyer,92.94,96.6,92.28,87.79,88.57,2,12,1337,58.18,"ISO 9001, OHSAS 18001",Net 60 days,2015-09-13,2025-04-04,No,87.1405,Low Risk
VEN01710,Nova Fabricators Pvt Ltd,Railway Infrastructure,Mumbai,Rahul Sinha,78.94,82.99,71.49,70.82,83.16,1,27,64,94.51,"ISO 9001, ISO 14001",Letter of Credit,2014-05-27,2025-08-19,No,73.64450000000001,High Risk
VEN01711,Universal Projects Private Limited,Electrical Works,Belgaum,Abhishek Reddy,76.06,78.64,82.98,79.65,75.85,1,16,56,57.97,None,"Advance 20%, Balance 80%",2020-03-25,2025-11-11,No,74.4475,High Risk
VEN01712,Ujjain Manufacturers Inc,Port Development,Delhi,Prakash Reddy,60.23,74.7,61.31,65.56,71.58,2,12,173,88.34,None,Net 45 days,2019-12-27,2025-10-31,No,62.943000000000005,High Risk
VEN01713,Jhansi Manufacturers & Sons,Heavy Equipment,Nashik,Mohit Shankar,82.97,83.21,70.48,70.85,76.05,4,12,94,24.91,"ISO 9001, ISO 14001",Progress Payment,2022-03-08,2025-05-25,No,73.334,High Risk
VEN01714,National Manufacturers Private Limited,Waterproofing,Tiruchirappalli,Mohit Agarwal,94.04,85.74,91.51,86.84,90.03,2,1,467,193.94,"ISO 9001, ISO 14001, OHSAS 18001",Net 45 days,2025-09-13,2025-05-01,No,85.15700000000001,Low Risk
VEN01715,Supreme Solutions Pvt Ltd,Waterproofing,Nanded,Mukesh Patel,93.38,81.64,92.01,82.82,89.08,1,26,504,84.92,"ISO 9001, ISO 14001",Net 60 days,2010-07-25,2025-11-24,No,83.3505,Medium Risk
VEN01716,Shree Jamshedpur Suppliers Inc,Wind Energy,Gwalior,Kiran Kapoor,87.15,83.73,87.95,84.02,87.24,1,2,1602,53.12,ISO 9001,Progress Payment,2024-09-04,2025-05-21,No,81.566,Medium Risk
VEN01717,Sai Madurai Platforms Inc,Cement & Concrete,Varanasi,Pankaj Rao,60.06,53.38,53.45,62.93,69.75,5,30,55,59.36,None,Letter of Credit,2000-08-09,2025-11-25,No,56.507,High Risk
VEN01718,Visakhapatnam Constructions & Sons,Chemical Engineering,Indore,Manoj Verma,87.21,95.89,95.43,92.27,87.66,2,20,180,213.74,None,Progress Payment,2024-06-15,2025-04-12,No,86.798,Low Risk
VEN01719,Sigma Jaipur Manufacturers Private Limited,Waterproofing,Salem,Vikram Pandey,89.6,88.3,83.64,89.17,83.47,1,21,1446,90.3,"ISO 9001, ISO 14001",Progress Payment,2020-03-24,2025-11-10,No,82.9105,Medium Risk
VEN01720,Star Innovations & Co,Waterproofing,Cuttack,Manoj Malhotra,61.62,60.46,61.69,79.14,78.18,6,27,105,72.88,None,Net 90 days,2007-11-25,2025-04-15,No,64.00550000000001,High Risk
VEN01721,Stellar Logistics & Sons,Food Processing,Visakhapatnam,Ramesh Chopra,75.15,76.5,80.05,74.6,72.31,0,30,143,88.3,"ISO 9001, ISO 14001",Net 45 days,2020-02-26,2025-09-21,No,71.8615,High Risk
VEN01722,Metro Fabricators & Sons,Wind Energy,Varanasi,Mukesh Khanna,61.48,54.99,69.51,66.84,53.46,7,21,170,67.99,None,"Advance 20%, Balance 80%",2021-11-04,2025-03-11,No,57.8315,High Risk
VEN01723,Quality Services 511 & Sons,Railway Infrastructure,Agra,Sumit Verma,66.07,74.84,69.06,71.72,75.96,0,6,199,91.1,None,Net 90 days,2023-03-20,2025-02-17,No,67.58250000000001,High Risk
VEN01724,Apex Fabricators 316 Limited,Glass & Glazing,Udaipur,Sachin Reddy,67.28,58.7,64.88,60.11,68.91,7,5,81,64.25,None,Progress Payment,2022-11-02,2025-02-28,No,60.3005,High Risk
VEN01725,Nexus Solutions Ltd,HVAC Systems,Jodhpur,Sanjay Malhotra,67.54,60.14,46.36,47.51,55.18,5,9,8,3.22,None,Net 60 days,2018-03-10,2025-10-01,No,53.39600000000001,High Risk
VEN01726,Fusion Technologies 352 & Co,Bridge Engineering,Agra,Ankit Mehta,86.65,84.91,92.39,81.32,85.55,1,9,645,213.71,"ISO 9001, OHSAS 18001",Net 60 days,2018-08-15,2025-07-05,No,81.5495,Medium Risk
VEN01727,Royal Lucknow Infrastructure Private Limited,Industrial Automation,Warangal,Ajay Joshi,56.83,41.01,48.43,37.04,52.55,25,18,39,14.65,None,Net 45 days,2021-11-28,2025-01-22,No,43.7145,High Risk
VEN01728,Paramount Infrastructure Ltd,Solar Energy,Kolhapur,Sandeep Singh,35.32,32.0,17.96,20.3,24.37,10,19,43,17.69,None,Net 45 days,2016-01-08,2025-09-11,No,25.1395,High Risk
VEN01729,Zenith Jamnagar Platforms Limited,Tunnel Construction,Kolhapur,Abhishek Nair,60.34,62.78,58.02,67.27,74.17,6,12,186,16.78,ISO 14001,Net 45 days,2019-09-14,2025-04-07,No,60.62350000000001,High Risk
VEN01730,Pune Engineering & Partners,Telecommunication,Kochi,Kiran Joshi,70.97,81.34,71.22,73.77,85.43,1,24,142,58.16,ISO 14001,Net 45 days,2008-09-18,2025-09-13,No,72.212,High Risk
VEN01731,Atlas Infrastructure & Co,Heavy Equipment,Ajmer,Ankit Kumar,86.75,79.14,77.73,90.25,86.83,1,8,1635,250.64,"ISO 9001, OHSAS 18001","Advance 20%, Balance 80%",2025-03-22,2025-03-18,No,80.19950000000001,Medium Risk
VEN01732,Summit Engineering Pvt Ltd,Scaffolding,Tiruppur,Anil Joshi,72.04,73.62,74.53,71.94,83.53,1,3,126,13.97,ISO 14001,Net 45 days,2025-08-23,2025-09-04,No,70.781,High Risk
VEN01733,Quality Logistics 655 Inc,Solar Energy,Pimpri-Chinchwad,Sandeep Verma,89.71,96.39,95.08,91.86,92.63,1,20,909,393.29,"ISO 9001, ISO 14001, OHSAS 18001",Net 45 days,2015-10-14,2025-03-25,No,88.184,Low Risk
